"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50"
4.119,-1.0249,1.4736,1.1299,-1.6425,7.0708,-0.578,3.0276,-1.2972,-2.3553,-1.1674,-0.4811,0.0356,-3.8125,-3.8022,-2.3435,-4.8412,6.1711,-2.7089,-2.9279,-2.5039,0.7763,-0.5141,-0.0805,-1.8785,1.7112,-2.8393,-2.6294,3.2048,-2.9042,6.4063,1.6699,7.8615,-1.824,-6.1578,-1.245,4.9731,0.5919,-4.7436,1.7826,0.4312,-2.3313,8.4549,1.6987,-6.8454,-7.8123,0.9695,5.5447,7.5839,-2.6777
-4.2656,-2.6606,-4.0364,3.8668,2.0632,0.3975,1.5135,1.8631,2.9616,-0.0014,7.0668,0.2617,-0.5689,-13.3973,4.5622,-1.1786,-0.9085,3.2992,5.2527,2.5652,4.3002,3.4092,2.9927,-9.4564,2.9778,0.7056,-0.8309,-1.8259,-4.4873,-0.7682,4.3667,2.4859,3.0925,-1.7534,-6.2875,-5.089,-0.1263,0.4219,2.5722,4.9192,0.5813,-4.4249,4.3853,5.0188,-1.8429,-2.2849,1.2699,0.0548,-0.3852,3.4423
5.2563,6.6135,3.9932,2.1383,-1.0269,2.0497,0.5993,-3.3118,3.8437,-5.1712,-4.4217,-1.0374,3.8773,-0.072,2.659,1.0784,-3.141,-3.859,-0.9866,-4.4057,-6.5657,2.8708,-0.87,-4.2909,0.2625,0.722,6.6721,-5.1454,5.183,0.629,-0.001,5.861,-4.3483,4.4716,2.4036,1.3012,-9.8036,-6.4524,8.5662,2.6198,1.2531,2.2446,1.9811,-6.0854,3.5504,0.3735,5.4334,-6.4782,-7.8862,-6.0434
3.2448,7.7032,5.1619,-1.5898,-0.2396,1.2448,2.531,-4.1607,1.9002,-5.1498,-1.8615,-2.4754,4.3449,1.747,6.7094,0.1195,-5.2874,-1.3336,0.5493,2.5627,-5.2741,3.0325,0.2157,1.3962,1.7121,0.6496,1.2062,-4.5828,3.634,2.4672,0.8918,9.3039,-8.621,3.8131,2.1575,5.3691,-7.0517,-6.9714,3.6035,-2.9493,4.0657,4.3604,4.4451,-4.9786,-3.2888,3.3878,4.8902,-7.9702,-10.1112,-4.3151
-3.8061,-0.7638,-5.0349,5.9777,2.0234,-2.2159,2.4682,1.0736,0.4317,-3.9222,6.3535,2.3469,-3.879,-5.687,2.4158,-2.9781,1.194,6.4626,3.1982,2.3256,2.6246,3.3938,-0.0233,-7.2614,4.9568,-1.9218,4.4021,-4.4246,-2.7533,0.7399,5.4191,0.3246,1.91,-1.2362,-3.9409,-1.5629,-0.9448,1.6785,2.6968,5.4508,-1.2666,-2.9989,1.3104,5.9806,-3.1422,-3.2172,0.5376,3.6895,-0.7509,-0.0869
3.8478,2.5903,6.0029,-3.0758,-0.4386,0.9775,4.1481,-3.3094,4.2535,-1.9125,-3.5757,1.6693,3.0072,-1.4816,0.8137,0.2874,1.7229,-2.8434,-0.5409,-0.7264,-7.1638,3.8244,0.2876,-1.4644,1.2523,-4.1463,2.1357,-1.6471,3.2134,1.4199,-0.8582,7.7583,-2.8302,5.9227,2.6924,0.1048,-8.0919,-5.9798,3.8609,1.7101,3.6877,2.6433,4.0252,-6.6106,-4.4653,0.287,7.4343,-7.1073,-9.4382,-5.4883
4.5951,-0.9958,2.5387,-0.7334,-3.6557,-0.5144,-4.922,4.2258,-2.5828,0.2277,0.2611,3.0672,-4.9912,-5.4039,-3.7355,0.0111,-2.8608,0.6859,0.3909,-0.6684,-6.1405,-2.2268,-2.8115,-2.8433,0.169,-1.2375,-3.7475,-2.3456,-0.2941,-3.0881,8.1497,2.7969,3.6691,-0.7822,-5.3952,2.406,1.9035,2.1516,1.3472,1.3208,2.5916,-0.7167,8.3698,-0.0558,-1.2548,-4.0428,2.8231,2.655,8.6791,0.956
-3.5956,-3.0209,-8.3285,7.1997,-2.3438,-5.4682,2.4257,2.1643,3.0592,-1.4069,6.1895,1.3537,-1.1343,-5.7711,5.1626,1.4764,-4.3473,1.1554,3.4496,1.8529,4.0792,5.0009,-2.4054,-7.3563,-1.5437,0.784,4.27,-6.2037,-1.609,-0.0263,8.7344,-0.1355,-1.0716,-4.8565,-3.6571,-3.6274,1.2654,1.2948,2.8665,1.7101,-3.2758,2.2994,2.0976,-2.8213,0.1584,-4.2622,2.8921,2.2346,-2.2597,0.8211
-2.5637,0.2411,-7.2645,7.7692,-1.5193,-3.1584,1.2706,5.2234,0.4996,3.3243,5.1085,-1.5034,-1.6398,-9.1943,7.9851,0.0936,0.6765,3.2635,6.881,0.6278,3.0376,4.0261,-0.88,-9.3464,3.995,-0.7008,0.1743,-5.3858,-4.8817,4.9811,8.5474,-4.7341,0.7064,-0.0781,-6.0131,0.5615,-4.3925,2.4316,3.1917,5.0678,-3.4149,1.439,3.4751,1.4307,-2.8215,-3.7616,-0.5874,8.6268,2.5225,3.0633
0.1114,1.2133,7.6554,0.0093,-2.0821,3.2874,0.0024,-3.2356,3.9243,-6.3474,2.9688,-0.7827,1.7646,-3.4964,2.8654,1.4597,-2.0212,-1.274,2.588,-3.8148,-2.8471,6.7668,-0.1972,-3.695,-0.7595,-1.593,5.0491,3.0512,4.1041,5.574,-0.9576,4.9429,-1.8055,-0.1223,-1.6033,-1.0912,-2.8224,-12.3343,2.7452,-0.7444,2.9538,2.1905,2.6589,-4.8201,-2.0362,3.6023,8.7057,-3.8225,-8.3785,-4.3183
4.804,4.0687,3.7333,-3.924,2.2006,4.2108,2.1093,-0.1277,2.6026,1.2152,-7.536,-2.0402,-1.9318,-0.6268,0.908,-0.6279,-2.9928,-2.6698,1.9391,-0.6329,-8.8802,2.1017,2.83,1.0378,-2.3158,-1.6927,5.6224,-1.1777,1.3234,1.403,-0.2533,9.1481,-5.2011,6.324,0.2983,3.8933,-6.7665,-7.1089,3.3429,0.7438,2.9834,-0.2078,2.3626,-5.0041,-1.4842,-0.7912,1.7791,-4.2468,-10.4796,-5.2782
9.476,9.834,3.4444,-4.2766,0.9737,7.6142,4.4966,3.7943,-0.4832,-0.6765,-4.2477,-0.0644,0.5821,0.9696,1.9142,0.8512,1.4357,0.7782,-0.3092,0.0555,-7.786,1.2218,0.3035,-2.27,0.7786,-4.2823,4.6294,-6.2379,1.0342,4.3625,-1.6461,5.956,-4.7292,4.2967,1.1333,5.4426,-7.3565,-10.5031,9.8365,2.1909,2.9152,4.8615,-0.2398,-2.7203,-4.5599,2.12,3.7014,-7.048,-8.8342,-1.8445
2.1647,-0.8483,3.7105,2.4973,-7.1666,3.6711,1.2181,0.9719,-4.9893,-2.7236,1.2395,2.9686,2.345,-1.8164,-4.9739,-0.5967,-4.8412,9.3512,2.8661,-4.6082,0.1085,-1.1127,-0.512,1.3333,1.2704,-2.0378,0.9296,-3.1823,1.5708,-1.2266,6.1051,-1.9707,4.1454,-1.3928,-13.8767,4.6313,3.815,1.8889,-0.952,2.6859,-3.3055,-4.8931,6.6629,-1.1243,-7.7926,-1.1551,3.1164,6.0026,8.3205,-3.0311
10.1981,5.8126,7.3406,-4.7239,0.5367,7.198,-0.9594,4.4266,2.8212,-7.9796,-5.4455,-2.8034,-0.4612,-5.7145,1.0549,1.1501,1.132,-2.0024,-3.422,-2.3087,-6.1225,0.6737,2.1998,-0.3862,-0.1199,-3.2249,3.803,-0.1635,-0.9507,3.9139,-2.3106,8.1383,-0.7475,6.7848,-1.1566,1.3958,-5.4851,-8.9603,6.6669,-1.2629,1.4646,1.0879,0.6604,-4.9649,-1.087,0.1359,8.2616,-8.2568,-10.5252,-4.5688
-0.9086,1.5312,5.2316,4.3684,-5.429,-1.1923,-1.3021,3.079,-3.2975,-1.8045,-0.166,1.3779,2.8696,-0.2452,-2.9953,0.3222,-5.6547,7.9234,0.5788,-2.0003,2.7373,-0.9165,-0.6257,-0.1321,-1.9976,-1.9249,-2.2785,-5.1075,1.9565,-1.4898,7.9025,3.25,2.8846,-4.1725,-7.8502,0.8326,6.2042,1.7589,0.4041,0.1737,-0.2302,-5.7331,2.1382,-2.3138,-2.9996,-4.1529,3.9487,6.238,4.4066,-0.138
4.3,-2.869,-2.0503,2.6772,-1.7626,1.8155,0.3129,1.3928,-3.909,-1.0566,-0.748,-0.2839,-1.1047,-3.05,-0.533,-0.9276,-4.164,12.6424,4.5624,-3.3263,-2.0899,-0.6422,-0.1622,-0.051,-3.3627,0.6676,-5.0462,-6.9168,7.7106,-2.3402,7.8145,3.0605,3.6908,-4.3111,-7.324,0.8086,5.6163,-2.844,0.3038,0.4307,1.6882,-5.3671,2.8508,1.5426,-6.6826,-5.5852,5.7731,7.1039,6.1409,3.2368
3.2112,2.4319,5.8951,-5.5153,-2.3263,7.3486,0.6114,-2.6946,3.1222,-2.7203,-1.8918,-1.4215,-4.1279,-3.9673,-0.1887,2.6841,-1.9957,-0.5462,2.7335,-3.5575,-7.9854,1.1304,-0.0659,-2.1982,-0.9396,0.9341,1.0173,-0.9962,-2.0952,0.6505,-1.9339,4.4451,-2.2296,3.3202,0.1257,3.4515,-9.4528,-7.9148,4.0258,1.4518,3.213,-1.768,0.3763,-6.3044,-2.0286,3.1269,3.475,-4.9436,-9.5015,-4.3851
5.2461,-3.3651,5.5749,3.4437,-2.0842,-0.7986,-2.7112,1.7321,-4.9611,-2.1093,1.3876,3.8811,-0.9557,-3.5236,-3.2058,-3.097,-5.5382,11.3459,-1.926,1.5831,1.6577,-1.6916,0.1986,2.0236,-4.8855,-4.2148,-3.5366,-5.0674,4.7086,-0.7386,6.729,3.322,0.1499,-0.09,-9.5161,-0.0633,3.9756,1.5669,-2.1925,-1.3748,-1.1772,-1.5075,6.7921,-0.2957,-5.5989,-5.3468,3.1492,6.065,4.0903,2.8343
2.0451,1.6573,1.2766,1.8419,-4.0377,-4.2087,-1.9841,1.869,-8.1001,-2.0286,-0.7649,4.2003,-1.2297,-3.9829,-2.6716,-1.5815,-4.2682,4.1669,-1.2576,-1.6385,1.6721,-2.1976,-4.0724,-1.1491,-0.9135,1.6799,-2.2011,-2.9422,2.2372,-3.2779,5.7154,2.2687,3.9014,-1.389,-11.4811,0.7738,2.2764,1.0907,0.9395,-1.1091,3.1308,-2.1976,6.9088,-3.8972,-5.6571,-4.7132,4.7676,5.873,2.4147,-2.9983
-1.2035,-1.2214,-2.4728,6.8242,1.2278,-1.0308,2.5014,5.6431,2.5217,-1.8578,7.2277,-0.8693,-2.047,-15.3214,3.9268,0.834,1.7736,1.3534,4.1725,-1.0734,3.3145,3.3063,-2.0696,-10.3573,1.304,-2.5462,-1.3722,-10.918,-2.5083,1.8171,2.9042,-4.2492,4.508,1.4944,-3.0347,-3.5371,-1.8014,-4.0731,2.5527,8.2833,0.6495,-1.5422,1.7333,2.5259,-2.9649,-1.0096,-0.9627,4.1895,3.2277,5.145
6.6066,1.6989,1.3394,1.8615,-2.4965,1.0224,-0.7229,0.587,-0.7728,4.0657,0.0985,-0.5973,1.2937,-5.6567,-2.9056,-1.9506,-6.5887,7.2646,-2.939,-0.9171,-2.3874,-5.013,0.6197,-0.5198,-3.0776,-4.7396,-2.6904,-5.0042,-0.9176,-0.3701,5.6305,-0.3236,5.4219,-2.0471,-11.1211,2.7528,1.1748,-2.0868,-0.3005,0.476,1.2886,-2.2203,7.6262,-2.2169,-4.1614,-3.9361,1.2058,10.5104,6.7901,-1.7743
0.4822,-2.2546,3.2769,0.7393,-5.2289,1.9143,-2.8568,1.6357,-4.9079,-1.936,-2.0135,2.072,-0.7493,-4.1792,-2.5546,1.9754,-4.4847,9.9581,-0.1462,-1.9125,-2.0051,1.9038,-0.6068,-2.724,-0.4393,-1.6989,-4.7278,0.0185,2.3527,-4.5558,6.3032,2.4189,4.52,0.029,-12.3303,-0.2083,2.9653,-0.6814,-3.536,2.5389,1.2541,-3.2279,6.8515,0.2817,-8.6441,-7.465,5.8725,6.2152,6.5361,1.4326
2.219,5.3925,5.7497,-3.1207,-4.6775,7.7637,2.6164,1.3445,3.5082,-3.9958,-4.035,-3.689,0.4923,0.126,3.7765,-1.9634,0.9539,-5.7217,0.887,-3.3756,-5.6474,1.3216,-3.385,-4.7259,-0.0826,-1.4439,9.2866,2.6899,3.9377,2.0839,0.435,4.0223,-0.1758,5.0742,3.9667,2.4323,-7.847,-8.6327,9.1207,-0.5886,1.2445,0.9889,5.2756,-5.9947,-3.1618,2.6988,0.8573,-4.3445,-11.7988,-5.8376
-1.9321,0.5973,-5.4899,7.7879,3.5716,-4.0201,1.5229,0.8264,5.618,2.3133,11.164,0.1901,-2.997,-11.2296,8.1511,-0.4887,2.1999,4.0332,2.6019,-2.8747,-0.7401,2.6917,2.0853,-5.0101,1.0139,0.2498,0.7722,-7.0031,-0.2464,1.8425,0.0932,-1.8548,3.0224,0.3872,-6.7399,-3.0708,-5.1407,0.0547,3.6676,6.4483,-0.3654,-1.6979,-0.1132,1.4329,-5.6374,0.2273,1.5059,2.8676,7.3567,5.2708
-2.9674,2.4696,-1.3774,8.2751,3.015,-3.5442,2.0448,4.9666,2.9461,1.0993,7.6377,0.1277,-4.256,-14.2395,3.4547,1.0725,-1.1202,4.9118,-0.1797,1.6414,4.6967,2.473,2.4979,-8.1228,3.0935,-1.322,1.1308,-5.4866,-1.4975,0.1467,5.4197,0.1641,4.0641,3.9172,-3.956,-1.5361,-1.5992,3.1629,3.4495,3.8165,-0.3716,-2.5229,2.7805,3.5777,-3.7309,-4.7075,1.442,1.3344,1.9,8.6094
4.7934,3.4675,2.8507,-3.7904,-3.6146,4.4579,2.5031,-0.5815,1.8422,-3.5085,-3.4049,-2.8151,2.277,-2.0661,5.3135,1.8549,-2.7648,-2.0651,1.8174,-1.5307,-5.9831,4.9101,2.6667,-0.3096,0.0483,0.3764,7.4571,-1.1171,3.8144,4.8007,0.2541,5.5731,-3.1383,1.4784,-1.1897,3.5839,-8.9907,-9.4257,11.9929,-2.2917,1.9138,0.6972,2.864,-5.3447,-2.2132,2.8027,6.8077,-4.8221,-7.608,-3.0552
3.2686,-0.5212,5.7665,0.9533,-1.6387,1.5201,-2.9573,1.0292,-3.0423,4.397,1.2266,0.9039,1.2393,-5.8239,-1.3819,-4.3624,-2.7446,7.7676,-1.1525,-1.2866,-2.0575,-0.6614,-3.1129,1.1945,-3.4174,-4.9493,-3.3289,-4.4696,-0.7887,-4.6681,7.1688,-2.1092,4.8267,-3.8325,-5.4881,1.0853,4.838,1.5664,-3.0447,3.561,1.1492,-5.859,9.5718,-0.6103,-4.9769,-7.4221,2.7301,7.9624,4.6196,-5.7293
-2.2673,-1.4932,-3.3477,8.4937,0.1761,-3.1996,0.0753,0.8875,0.3686,0.1479,8.4176,-0.2399,-2.1216,-9.9881,1.5094,0.5843,-0.6494,1.3811,0.3251,1.5027,3.3047,6.9124,-2.864,-10.283,7.0706,1.5716,-2.9336,-4.4532,1.2145,0.3256,5.9631,-0.5509,0.4651,-4.0719,-9.7971,0.4522,-0.1529,-1.9795,5.7786,3.3283,-1.5665,0.5986,0.5539,0.7289,-4.3344,-2.3111,1.9946,4.1609,5.8924,0.3957
-1.7486,1.6501,-1.1916,6.4929,0.2054,-2.9842,3.6895,3.8354,3.5645,-0.8243,6.1419,0.7374,-0.4862,-11.4468,3.1655,4.1327,0.3246,0.5013,0.7351,4.3298,-0.5768,3.8905,3.0348,-9.62,2.7424,-0.6099,4.1569,-3.5777,0.7914,3.1708,5.5227,0.3127,1.5657,0.0607,-4.1271,-1.2658,2.1086,3.9211,5.2151,9.1284,3.5396,-2.1452,2.5411,-0.0816,-3.4575,-3.7718,-0.6881,4.0276,-2.6618,6.7972
6.3516,1.6041,6.108,-4.0151,0.056,1.2562,1.2942,-0.6875,2.4663,-1.0178,-3.1709,-1.7021,2.8393,-2.7042,4.324,0.6327,-1.1493,-2.1421,0.9593,1.0947,-6.6216,5.8303,-0.9292,-2.1508,-0.1478,-0.6872,3.2803,-0.841,1.8903,0.6904,-0.0902,5.0529,-5.7168,2.5801,0.3266,-1.0985,-10.063,-5.3337,6.0839,-1.4971,4.9816,3.2979,2.1922,-6.8596,-3.9423,-0.6173,5.1763,-3.0759,-8.5909,-5.1135
4.7463,2.3026,4.7856,-7.2228,-1.9908,4.273,4.6766,-2.2312,3.7317,-4.1154,-4.793,-3.4736,5.7583,1.4902,2.6459,2.6133,-4.1021,-4.7121,4.3146,-7.2797,-6.8387,-0.0371,3.2259,-1.3087,1.1694,0.7672,6.3235,-1.9549,2.4517,2.5415,0.7255,4.3845,-4.3447,4.8635,-0.7963,4.5305,-8.7395,-7.4807,4.0705,4.8066,0.9184,0.0079,4.1546,-5.3659,-2.3149,2.6634,8.4905,-8.6564,-6.6182,-7.3323
6.2239,5.499,5.9402,-5.8738,-1.161,5.9105,3.8266,-0.0771,3.6858,-4.4554,-6.0919,-4.7693,1.7935,0.0241,3.9963,5.1558,-2.2849,-2.354,3.2937,-3.698,-6.4086,3.4996,1.6701,-2.2016,1.7374,-0.7034,5.873,-0.9785,1.982,0.2964,-1.0375,7.4082,-3.95,6.61,-4.168,4.5573,-9.3536,-8.5856,9.8439,3.6488,2.053,1.1608,-1.6533,-6.978,-1.222,1.5472,3.2684,-6.3872,-9.5963,-2.1483
-2.9222,0.8339,-2.4442,4.743,3.5231,-2.7246,2.4805,3.9888,-0.2949,-4.8984,8.1438,1.0169,-3.459,-7.9751,2.7091,-0.645,0.5111,5.9599,7.0313,0.1431,1.1793,2.1181,-1.266,-9.0939,2.0051,-0.4199,3.5747,-7.8563,-4.0997,0.8,5.2399,-0.8965,5.8827,1.3822,-1.8171,-1.335,-3.1667,-0.1039,2.7842,4.5081,-0.1388,-1.959,4.3245,0.8029,-1.1269,-2.7744,-2.3359,1.1394,2.3087,0.0276
-6.1878,0.2662,-4.5048,5.8229,1.8725,-1.376,4.1358,1.1831,2.5106,-0.5181,9.5417,0.6223,-1.6946,-10.4651,4.5963,-1.518,1.6844,5.7792,3.8483,2.9329,2.7663,3.0714,-5.0961,-7.2213,1.6207,2.1285,-1.1128,-5.3239,-2.9922,0.1874,0.1473,2.2648,1.279,-2.4759,-5.3863,-0.4695,0.8424,3.3145,5.6894,2.1436,0.7326,-0.8385,4.1437,2.762,-2.3886,-2.3926,-0.1872,7.0544,0.172,5.0422
1.4602,6.3965,6.945,-2.5527,-2.1161,0.4909,1.9408,-1.2131,-1.1579,-2.6064,-2.0939,-0.8351,8.0271,-1.9255,7.5634,0.2263,1.5505,-7.3777,1.4686,-5.3674,-2.2889,3.1211,1.1549,-3.3149,-1.5766,-0.2185,8.5128,-2.4968,3.9452,-0.4486,-0.1445,3.2322,-3.7981,3.0496,-2.4153,0.6484,-8.5138,-8.5596,8.1992,0.8684,-0.0463,2.3598,2.701,-5.0946,-1.6916,1.6995,6.8079,-5.8275,-5.1946,-7.6943
-5.6545,2.485,-4.3613,3.235,6.8901,-2.8526,2.8404,6.966,2.5371,-0.7538,7.1995,5.6342,-1.8196,-11.4842,4.9899,2.5676,0.1752,1.6341,0.5454,6.4137,2.4752,4.5337,1.4383,-6.4317,7.0028,1.2384,-1.1514,-5.2602,-1.868,-0.252,6.3888,-2.4499,4.8197,-1.9625,-1.5686,-2.168,3.2257,1.594,3.2302,2.9684,1.6175,1.3785,2.6108,1.7516,-4.0433,-1.147,4.5351,6.17,2.1684,1.4912
3.9975,7.988,2.99,-3.4531,-0.4545,7.3478,3.0076,1.5566,0.9966,-2.5671,-2.5855,0.7716,-0.3681,-2.2859,2.9855,4.1246,-1.0246,-2.6061,-1.4908,-4.9904,-6.0266,2.5069,2.3564,-1.6828,-1.5946,-1.0016,-0.0757,-4.4245,-0.5969,2.2923,-1.545,9.6539,-3.6927,8.3103,3.6332,2.0512,-6.8991,-7.6611,9.4056,1.0438,4.5138,-1.0584,1.2955,-11.2807,-3.0993,-1.3747,4.0658,-6.3727,-13.5214,-0.8065
0.6802,0.4349,-8.2622,1.668,1.0389,-3.9459,0.2069,-0.6673,-0.7888,-0.6139,6.8479,2.7046,-1.3437,-2.7982,7.6257,0.3131,2.8184,5.0817,3.5204,2.7344,3.8744,4.6769,1.4235,-7.5996,-0.3337,2.2325,-2.4111,-3.7845,-0.7848,0.07,4.759,0.5329,1.3964,-0.5086,-5.1055,-0.5863,-3.7509,0.0384,4.2212,3.0854,-1.9715,2.0833,5.6987,-0.581,-0.7956,-0.574,-0.4559,-0.6739,1.4023,2.964
-4.4321,0.9155,-3.9112,7.9049,-3.0045,1.2129,2.7116,-0.4047,2.1351,-0.973,8.8899,-2.8778,-1.7417,-7.9195,6.026,-0.5024,0.3966,3.2829,2.94,0.7058,4.4995,2.3956,-0.78,-10.3796,3.8649,0.4441,-1.4053,-6.7061,-0.5502,1.4802,4.7928,-1.1857,1.7178,-1.1949,-9.2511,0.7491,-4.1545,-4.5115,4.409,3.7791,-2.0615,-2.0402,3.4937,2.2676,-3.5124,-5.2081,1.8162,4.281,0.4226,5.2337
-1.4335,-0.4906,0.2131,4.1379,1.0351,-1.9168,5.5818,2.8122,2.4915,0.2061,8.4962,-1.8783,1.3046,-10.5788,2.4574,0.3591,-1.2837,3.8653,4.0659,2.8094,3.3335,5.014,-2.5301,-8.9404,5.5444,4.3145,0.6209,-9.6588,-4.4295,1.0737,3.1816,-3.8274,2.7775,2.7651,-2.5731,-1.3992,-0.652,-2.1977,2.5326,2.6634,-1.5445,-3.295,3.3156,1.5849,-1.2796,-2.119,1.9346,1.3287,0.7446,6.1464
-2.2975,-0.0451,-4.48,7.4588,1.3977,-5.9835,2.4978,1.6445,-1.8986,-2.8482,6.4307,0.6041,-5.6611,-9.3578,5.4046,0.8006,-0.8415,3.8336,2.1675,1.358,6.8312,1.9682,3.8706,-2.6326,2.2745,-1.421,1.2419,-7.8138,-0.4749,7.4501,1.842,1.4254,0.2694,-0.5389,-3.5751,1.8476,-2.5219,-1.0499,3.997,3.6885,-1.2324,-0.3225,-3.7614,0.7628,-0.3587,-1.4257,-0.7505,2.1276,-3.8088,1.6946
4.2074,8.2715,5.0579,-3.0852,0.9906,5.209,4.5248,0.1364,3.2361,-3.3512,-4.5977,0.4512,0.7311,0.2878,0.1127,3.4273,-0.8767,-1.0336,3.8036,-6.1848,-10.1354,1.1637,-1.0681,-1.1757,-1.7307,-0.8322,1.6093,-4.6919,0.444,-1.1814,-0.273,5.423,-5.2759,5.7058,-4.2866,-0.8045,-5.9891,-9.2498,9.0405,-0.8255,3.0017,0.7627,2.1664,-4.4338,-0.6478,1.0451,6.5185,-9.827,-9.6614,-4.7557
-3.2799,-1.289,-2.0582,8.1718,2.5576,-7.4763,4.1029,5.688,7.3863,0.5442,4.2073,0.7132,-1.0177,-10.0512,4.2894,-2.3406,-1.0427,4.2593,3.5469,3.2474,1.9941,6.2444,0.867,-6.1576,4.5854,-0.3693,2.0565,-8.388,-2.0718,2.904,5.131,-2.0879,0.6574,-3.8672,-6.2067,-4.5304,0.3469,1.2018,5.3772,1.5535,0.8272,0.2084,-0.6191,0.7308,-0.7178,-2.013,7e-04,5.5934,1.9427,3.3556
-1.2027,1.6291,-3.5896,8.3854,-0.7963,-3.1752,0.0095,5.9677,0.8079,-2.6935,5.7395,5.0734,-0.3798,-5.7094,3.2149,0.3527,1.0036,5.283,4.8919,0.9371,4.4846,4.8893,1.4671,-5.1598,2.9193,-0.6536,2.6268,-8.0194,0.6916,-0.6361,5.8289,0.6371,2.0858,-2.1415,-6.3211,-4.8753,0.2306,1.1822,3.8071,3.2276,-1.4803,-0.2329,0.5235,2.9206,-2.1103,-3.8311,4.0747,2.4119,0.3456,2.348
-6.6164,2.2471,-2.1757,5.7939,0.9935,-1.3697,1.2046,2.8493,3.2612,-1.5894,7.6959,-0.0302,1.1872,-7.2164,5.3387,-0.1013,3.1118,6.3251,3.727,0.7378,3.2215,4.9035,1.0066,-5.0234,-1.0563,-1.3575,-2.9671,-2.3547,-1.876,3.9324,3.37,-1.2077,2.8873,0.5621,-4.9915,1.054,-2.748,1.6445,3.719,1.2955,-2.5167,-1.6318,2.3324,3.5093,-2.8403,-1.199,1.3393,5.6229,-1.9918,4.5861
2.6143,7.7676,4.9502,-4.1293,-0.5687,4.7561,5.0306,1.4231,0.2449,-0.4486,-3.817,-1.0372,4.2204,3.3251,5.7184,0.2071,1.5894,-2.0477,2.9194,-1.6159,-6.3407,2.1176,-2.108,-0.8625,1.1227,-2.2666,7.8963,-0.7165,-2.6997,1.9862,3.1073,2.2048,-7.2147,7.3531,-2.614,3.4836,-8.7856,-4.621,1.8497,1.0095,0.432,3.1333,5.3632,-8.0196,-1.6507,-2.3138,6.076,-4.9835,-12.4988,-5.7658
2.9391,-0.9606,2.477,-0.4971,0.4879,-1.3851,-3.2065,0.415,-2.7577,0.0357,4.0583,-0.0587,0.5918,-2.1518,-6.953,-2.298,-7.0544,12.0004,0.7284,-2.5498,0.1832,-3.1863,-0.8439,-0.2645,-3.9407,-3.6596,-6.0284,-1.8944,5.119,-2.5294,6.3423,1.1149,2.2576,-4.2779,-5.8616,0.3272,2.0459,-1.9492,-6.1474,2.1508,-2.9948,-4.7287,9.182,-3.1151,-11.2154,-4.9429,6.3914,6.5844,3.1098,-4.3348
0.5508,2.6613,2.2325,-2.8244,-0.3268,3.0564,2.8348,-2.2567,4.6638,-3.9613,-3.4706,-1.4074,5.5927,-0.3066,4.915,4.7076,-3.8871,0.5262,3.8099,-0.8764,-6.3663,0.7016,-8.424,-6.3697,0.9412,-3.0535,6.8077,-1.3078,4.2667,-1.5284,-1.3363,2.4906,-3.4442,7.1125,-1.8889,0.3921,-10.9866,-5.225,6.1886,4.177,-0.4943,5.8822,1.0554,-6.5244,0.0184,2.5072,4.6224,-6.2584,-9.3031,-4.3617
3.5538,7.1327,3.8759,-3.0397,0.1841,0.5593,2.8727,-1.1181,-0.6408,-5.2644,0.2246,-4.0107,2.9369,-0.6763,1.5064,5.1396,-2.0497,-1.2371,-0.1991,-0.1492,-5.9739,4.448,-0.5145,-2.2632,-1.0696,-3.4263,5.5455,-1.612,2.8578,3.2002,-0.434,9.398,-3.103,4.1495,-4.7218,-0.5205,-11.0841,-5.4497,8.6238,-0.2812,1.6873,3.8512,0.8839,-9.2564,-1.4276,0.7951,7.095,-3.5272,-10.1359,-4.8341
5.3067,5.351,4.5149,-3.0187,5.4652,1.9343,0.7122,0.6305,3.3224,-2.2493,-2.9298,1.6829,2.9438,-1.116,3.7246,4.0818,-2.9212,-1.375,2.9432,-0.1361,-7.833,2.8492,-1.9731,-3.3293,-0.901,-0.4696,8.5422,0.7229,-1.4805,-0.0574,0.2903,3.1903,-4.7174,5.7664,-0.5075,-2.8848,-6.2149,-7.4763,7.6197,3.9098,-0.5277,2.9922,3.3138,-2.3766,1.7396,-2.0415,4.387,-5.5001,-9.4369,-7.109
-3.0212,1.0486,-5.3435,6.4174,2.2201,-1.8209,2.6387,-2.2926,1.1902,-0.6362,8.2284,0.3095,-1.5407,-10.7265,6.4611,4.7551,-3.1184,3.2267,1.1702,3.6361,4.9665,1.8505,0.6154,-7.7318,3.3406,-2.5366,-3.7606,-8.1254,-3.5935,4.0899,5.7499,-3.824,0.3334,-0.5012,-9.3428,-0.7647,-3.2634,0.9201,3.6434,2.4041,1.3263,1.8669,2.9047,3.3203,-2.3248,-3.1028,0.6298,4.1728,-0.5871,2.1143
